,analysisVersion,interfaceVersion,file,detectionType,cellType,sex,condition,sweep,sweepSpikeNumber,spikeNumber,include,userType,errors,dvdtThreshold,mvThreshold,medianFilter,halfHeights,thresholdPnt,thresholdSec,thresholdVal,thresholdVal_dvdt,dacCommand,peakPnt,peakSec,peakVal,peakHeight,timeToPeak_ms,preMinPnt,preMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,spikeFreq_hz,cycleLength_pnts,cycleLength_ms,diastolicDuration_ms,widths,widths_10,widths_20,widths_50,widths_80,widths_90,myDateStr,fileIdx
167,20210803a,20210803a,220110n_0055.tif,mv,,,Thapsigargin,0,3,3,True,0,"[{'Spike': 3, 'Seconds': 2.9101, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 3, 'Seconds': 2.9101, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",0.0,1.04,0,"[10, 20, 50, 80, 90]",726,2.9100984000000008,1.032646450865871,-0.0006124116382738103,0.0,808,3.238787200000001,1.1275862911713999,0.09493984030552882,328.6888000000001,,,725,725,0.0,1.035309509869839,1.035309509869839,,,733,1.0600287519565335,0.0019877494506840743,810,1.1214767448049325,-0.0007946106942628195,245.0,982.0580000000002,1.0182697966922523,,,4.008400000000001,"[{'halfHeight': 10, 'risingPnt': 729, 'fallingPnt': 947, 'widthPnts': 218, 'widthMs': 873.8312000000002}, {'halfHeight': 20, 'risingPnt': 732, 'fallingPnt': 943, 'widthPnts': 211, 'widthMs': 845.7724000000002}, {'halfHeight': 50, 'risingPnt': 742, 'fallingPnt': 898, 'widthPnts': 156, 'widthMs': 625.3104000000001}, {'halfHeight': 80, 'risingPnt': 766, 'fallingPnt': 846, 'widthPnts': 80, 'widthMs': 320.6720000000001}, {'halfHeight': 90, 'risingPnt': 776, 'fallingPnt': 820, 'widthPnts': 44, 'widthMs': 176.36960000000005}]",873.8312000000002,845.7724000000002,625.3104000000001,320.6720000000001,176.36960000000005,jan-12-2022,19
168,20210803a,20210803a,220110n_0055.tif,mv,,,Thapsigargin,0,4,4,True,0,"[{'Spike': 4, 'Seconds': 3.8641, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 4, 'Seconds': 3.8641, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",0.0,1.04,0,"[10, 20, 50, 80, 90]",964,3.864097600000001,1.0406512149792582,-0.0004635981028318239,0.0,1048,4.200803200000001,1.1245783064478456,0.08392709146858746,336.7056000000002,,,963,963,0.0,1.0394597521487925,1.0394597521487925,,,971,1.04912674214372,0.001342702915398924,1051,1.1189985042899826,-0.0007091143251416721,238.0,953.9992000000002,1.0482189083596714,,,4.008400000000001,"[{'halfHeight': 10, 'risingPnt': 971, 'fallingPnt': 1182, 'widthPnts': 211, 'widthMs': 845.7724000000002}, {'halfHeight': 20, 'risingPnt': 973, 'fallingPnt': 1166, 'widthPnts': 193, 'widthMs': 773.6212000000002}, {'halfHeight': 50, 'risingPnt': 985, 'fallingPnt': 1118, 'widthPnts': 133, 'widthMs': 533.1172000000001}, {'halfHeight': 80, 'risingPnt': 1006, 'fallingPnt': 1074, 'widthPnts': 68, 'widthMs': 272.57120000000003}, {'halfHeight': 90, 'risingPnt': 1013, 'fallingPnt': 1058, 'widthPnts': 45, 'widthMs': 180.37800000000004}]",845.7724000000002,773.6212000000002,533.1172000000001,272.57120000000003,180.37800000000004,jan-12-2022,19
169,20210803a,20210803a,220110n_0055.tif,mv,,,Thapsigargin,0,5,5,True,0,"[{'Spike': 5, 'Seconds': 4.8421, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 5, 'Seconds': 4.8421, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",0.0,1.04,0,"[10, 20, 50, 80, 90]",1208,4.842147200000001,1.0299039356616584,-0.00018531652444329086,0.0,1255,5.030542000000001,1.1168089781704538,0.08690504250879538,188.3948000000002,,,1207,1207,0.0,1.030635008738552,1.030635008738552,,,1216,1.0492322673638674,0.0016397585987951793,1256,1.1157464483675898,-0.0003524005232117198,244.0,978.0496000000002,1.0224430335639418,,,4.008400000000001,"[{'halfHeight': 10, 'risingPnt': 1211, 'fallingPnt': 1420, 'widthPnts': 209, 'widthMs': 837.7556000000002}, {'halfHeight': 20, 'risingPnt': 1212, 'fallingPnt': 1405, 'widthPnts': 193, 'widthMs': 773.6212000000002}, {'halfHeight': 50, 'risingPnt': 1224, 'fallingPnt': 1363, 'widthPnts': 139, 'widthMs': 557.1676000000001}, {'halfHeight': 80, 'risingPnt': 1243, 'fallingPnt': 1318, 'widthPnts': 75, 'widthMs': 300.63000000000005}, {'halfHeight': 90, 'risingPnt': 1253, 'fallingPnt': 1263, 'widthPnts': 10, 'widthMs': 40.08400000000001}]",837.7556000000002,773.6212000000002,557.1676000000001,300.63000000000005,40.08400000000001,jan-12-2022,19
170,20210803a,20210803a,220110n_0055.tif,mv,,,Thapsigargin,0,6,6,True,0,"[{'Spike': 6, 'Seconds': 5.8042, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 6, 'Seconds': 5.8042, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.77<=8'}]",0.0,1.04,0,"[10, 20, 50, 80, 90]",1448,5.8041632000000005,1.0276479878518363,-7.049899604437576e-05,0.0,1517,6.080742800000001,1.1150775064547975,0.08742951860296122,276.5796000000007,,,1440,1443,12.025200000000002,1.0264922613028205,1.0336283839488694,0.7702765941385201,,1481,1.0918332277900091,0.0012480240861094717,1521,1.110648054110595,-0.0006819602574331168,240.0,962.0160000000002,1.0394837507900074,,,36.07560000000001,"[{'halfHeight': 10, 'risingPnt': 1453, 'fallingPnt': 1664, 'widthPnts': 211, 'widthMs': 845.7724000000002}, {'halfHeight': 20, 'risingPnt': 1456, 'fallingPnt': 1649, 'widthPnts': 193, 'widthMs': 773.6212000000002}, {'halfHeight': 50, 'risingPnt': 1468, 'fallingPnt': 1605, 'widthPnts': 137, 'widthMs': 549.1508000000001}, {'halfHeight': 80, 'risingPnt': 1482, 'fallingPnt': 1558, 'widthPnts': 76, 'widthMs': 304.63840000000005}, {'halfHeight': 90, 'risingPnt': 1501, 'fallingPnt': 1536, 'widthPnts': 35, 'widthMs': 140.29400000000004}]",845.7724000000002,773.6212000000002,549.1508000000001,304.63840000000005,140.29400000000004,jan-12-2022,19
171,20210803a,20210803a,220110n_0055.tif,mv,,,Thapsigargin,0,7,7,True,0,"[{'Spike': 7, 'Seconds': 6.7742, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 7, 'Seconds': 6.7742, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.495<=8'}]",0.0,1.04,0,"[10, 20, 50, 80, 90]",1690,6.774196000000002,1.0254034452382212,-0.00012333995085276808,0.0,1754,7.030733600000001,1.1061361041804925,0.08073265894227122,256.5375999999997,,,1685,1687,8.016800000000002,1.025428699601252,1.0291687893004045,0.4952760419368945,,1740,1.0997748288405904,0.0015018049096896936,1758,1.105471344172976,-0.0006855589146727801,242.0,970.0328000000002,1.03089297599009,,,20.042000000000005,"[{'halfHeight': 10, 'risingPnt': 1695, 'fallingPnt': 1900, 'widthPnts': 205, 'widthMs': 821.7220000000002}, {'halfHeight': 20, 'risingPnt': 1696, 'fallingPnt': 1887, 'widthPnts': 191, 'widthMs': 765.6044000000002}, {'halfHeight': 50, 'risingPnt': 1707, 'fallingPnt': 1848, 'widthPnts': 141, 'widthMs': 565.1844000000001}, {'halfHeight': 80, 'risingPnt': 1724, 'fallingPnt': 1801, 'widthPnts': 77, 'widthMs': 308.64680000000004}, {'halfHeight': 90, 'risingPnt': 1735, 'fallingPnt': 1759, 'widthPnts': 24, 'widthMs': 96.20160000000001}]",821.7220000000002,765.6044000000002,565.1844000000001,308.64680000000004,96.20160000000001,jan-12-2022,19
172,20210803a,20210803a,220110n_0055.tif,mv,,,Thapsigargin,0,8,8,True,0,"[{'Spike': 8, 'Seconds': 7.7803, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 8, 'Seconds': 7.7803, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.48<=8'}]",0.0,1.04,0,"[10, 20, 50, 80, 90]",1941,7.780304400000002,1.0400450016456062,0.001231076795163076,0.0,1983,7.948657200000001,1.0954687698572607,0.05542376821165451,168.3527999999992,,,1932,1936,16.033600000000003,1.0190417354146544,1.0287622212108403,0.479634890139251,,1942,1.045127048454704,0.0012586919214744874,1984,1.0909611647638087,-0.0005981025625907616,251.0,1006.1084000000002,0.9939286860143497,,,40.08400000000001,"[{'halfHeight': 10, 'risingPnt': 1942, 'fallingPnt': 2101, 'widthPnts': 159, 'widthMs': 637.3356000000001}, {'halfHeight': 20, 'risingPnt': 1943, 'fallingPnt': 2094, 'widthPnts': 151, 'widthMs': 605.2684000000002}, {'halfHeight': 50, 'risingPnt': 1953, 'fallingPnt': 2065, 'widthPnts': 112, 'widthMs': 448.9408000000001}, {'halfHeight': 80, 'risingPnt': 1970, 'fallingPnt': 2018, 'widthPnts': 48, 'widthMs': 192.40320000000003}, {'halfHeight': 90, 'risingPnt': 1974, 'fallingPnt': 1985, 'widthPnts': 11, 'widthMs': 44.09240000000001}]",637.3356000000001,605.2684000000002,448.9408000000001,192.40320000000003,44.09240000000001,jan-12-2022,19
173,20210803a,20210803a,220110n_0055.tif,mv,,,Thapsigargin,0,9,9,True,0,"[{'Spike': 9, 'Seconds': 8.7503, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 9, 'Seconds': 8.7503, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.246<=8'}]",0.0,1.04,0,"[10, 20, 50, 80, 90]",2183,8.750337200000002,1.0324014563892447,-0.00013032822112930484,0.0,2251,9.022908400000002,1.090216839935131,0.057815383545886334,272.5711999999998,,,2170,2176,24.050400000000003,1.00878726919413,1.016705027953592,0.24601096025648092,,2188,1.0493350227506504,0.0015077421521687137,2253,1.0838283007452476,-0.0007889912763958966,242.0,970.0328000000002,1.03089297599009,,,60.12600000000001,"[{'halfHeight': 10, 'risingPnt': 2187, 'fallingPnt': 2347, 'widthPnts': 160, 'widthMs': 641.3440000000002}, {'halfHeight': 20, 'risingPnt': 2188, 'fallingPnt': 2343, 'widthPnts': 155, 'widthMs': 621.3020000000001}, {'halfHeight': 50, 'risingPnt': 2197, 'fallingPnt': 2304, 'widthPnts': 107, 'widthMs': 428.8988000000001}, {'halfHeight': 80, 'risingPnt': 2215, 'fallingPnt': 2278, 'widthPnts': 63, 'widthMs': 252.52920000000006}, {'halfHeight': 90, 'risingPnt': 2222, 'fallingPnt': 2253, 'widthPnts': 31, 'widthMs': 124.26040000000003}]",641.3440000000002,621.3020000000001,428.8988000000001,252.52920000000006,124.26040000000003,jan-12-2022,19
174,20210803a,20210803a,220110n_0055.tif,mv,,,Thapsigargin,0,10,10,True,0,"[{'Spike': 10, 'Seconds': 9.7324, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 10, 'Seconds': 9.7324, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.691<=8'}, {'Spike': 10, 'Seconds': 9.7324, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:801.6800000000002 searching for Vm:1.04 from peak sec 9.97'}, {'Spike': 10, 'Seconds': 9.7324, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:801.6800000000002 searching for Vm:1.05 from peak sec 9.97'}, {'Spike': 10, 'Seconds': 9.7324, 'Type': 'Spike Width', 'Details': 'Half width 50 error in ""falling point"" with halfWidthWindow_ms:801.6800000000002 searching for Vm:1.06 from peak sec 9.97'}, {'Spike': 10, 'Seconds': 9.7324, 'Type': 'Spike Width', 'Details': 'Half width 80 error in ""falling point"" with halfWidthWindow_ms:801.6800000000002 searching for Vm:1.08 from peak sec 9.97'}]",0.0,1.04,0,"[10, 20, 50, 80, 90]",2428,9.732395200000003,1.0357684875514992,-0.00028413597742416393,0.0,2487,9.968890800000002,1.0883667541789175,0.05259826662741829,236.49559999999957,,,2415,2421,24.050400000000003,1.008130981618082,1.0252885786192756,0.6914140879460964,,2430,1.0437561438705754,0.0011480165652425578,2489,1.0830384637526567,-0.0008003597969592419,245.0,982.0580000000002,1.0182697966922523,,,60.12600000000001,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 80, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 90, 'risingPnt': 2466, 'fallingPnt': 2489, 'widthPnts': 23, 'widthMs': 92.19320000000002}]",,,,,92.19320000000002,jan-12-2022,19
175,20210803a,20210803a,220110n_0060.tif,mv,,,Thapsigargin,0,0,0,True,0,"[{'Spike': 0, 'Seconds': 0.791, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 1.709<=8'}]",0.0,1.1,0,"[10, 20, 50, 80, 90]",292,0.7909696,1.10317660103689,0.0019100575379028364,0.0,427,1.1566576,1.2165999880128258,0.11342338697593579,365.6879999999999,270.0,1.0056721807665792,272,281,24.3792,1.0175846843877046,1.055679922482943,1.7091579233099052,,344,1.171462784820242,0.0044405538558764755,429,1.207489735982498,-0.0026580600188901063,,,,,,59.5936,"[{'halfHeight': 10, 'risingPnt': 302, 'fallingPnt': 562, 'widthPnts': 260, 'widthMs': 704.288}, {'halfHeight': 20, 'risingPnt': 302, 'fallingPnt': 551, 'widthPnts': 249, 'widthMs': 674.4912}, {'halfHeight': 50, 'risingPnt': 337, 'fallingPnt': 527, 'widthPnts': 190, 'widthMs': 514.672}, {'halfHeight': 80, 'risingPnt': 377, 'fallingPnt': 457, 'widthPnts': 80, 'widthMs': 216.704}, {'halfHeight': 90, 'risingPnt': 379, 'fallingPnt': 430, 'widthPnts': 51, 'widthMs': 138.14880000000002}]",704.288,674.4912,514.672,216.704,138.14880000000002,jan-12-2022,20
176,20210803a,20210803a,220110n_0060.tif,mv,,,Thapsigargin,0,1,1,True,0,"[{'Spike': 1, 'Seconds': 1.7309, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -0.299<=8'}]",0.0,1.1,0,"[10, 20, 50, 80, 90]",639,1.7309232,1.0897771884084024,-0.0010930814154582757,0.0,778,2.1074464,1.2236998911165047,0.13392270270810225,376.52320000000003,627.0,1.0405054092121424,628,633,13.544,1.0641908158270645,1.07066613723316,-0.29923128442755054,,675,1.16568671521472,0.0035916209559576796,780,1.2105489626100066,-0.002989770947617473,347.0,939.9536,1.0638823022753463,357.0,967.0416000000001,32.5056,"[{'halfHeight': 10, 'risingPnt': 641, 'fallingPnt': 915, 'widthPnts': 274, 'widthMs': 742.2112000000001}, {'halfHeight': 20, 'risingPnt': 650, 'fallingPnt': 907, 'widthPnts': 257, 'widthMs': 696.1616}, {'halfHeight': 50, 'risingPnt': 667, 'fallingPnt': 870, 'widthPnts': 203, 'widthMs': 549.8864000000001}, {'halfHeight': 80, 'risingPnt': 706, 'fallingPnt': 799, 'widthPnts': 93, 'widthMs': 251.91840000000002}, {'halfHeight': 90, 'risingPnt': 722, 'fallingPnt': 781, 'widthPnts': 59, 'widthMs': 159.81920000000002}]",742.2112000000001,696.1616,549.8864000000001,251.91840000000002,159.81920000000002,jan-12-2022,20
177,20210803a,20210803a,220110n_0060.tif,mv,,,Thapsigargin,0,2,2,True,0,"[{'Spike': 2, 'Seconds': 2.7007, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 1.116<=8'}]",0.0,1.1,0,"[10, 20, 50, 80, 90]",997,2.7006736,1.0743729209745567,-0.00011313679107260598,0.0,1139,3.0853232000000004,1.222239204051664,0.14786628307710736,384.64960000000036,984.0,1.0289525208027406,985,990,13.544,1.0374529253698537,1.0559116745082757,1.1159979967330957,,1133,1.2122938455852232,0.004391910119508576,1141,1.2059726093080396,-0.002623139890389031,358.0,969.7504000000001,1.0311931812557127,357.0,967.0416000000001,35.214400000000005,"[{'halfHeight': 10, 'risingPnt': 999, 'fallingPnt': 1303, 'widthPnts': 304, 'widthMs': 823.4752000000001}, {'halfHeight': 20, 'risingPnt': 1004, 'fallingPnt': 1284, 'widthPnts': 280, 'widthMs': 758.464}, {'halfHeight': 50, 'risingPnt': 1034, 'fallingPnt': 1248, 'widthPnts': 214, 'widthMs': 579.6832}, {'halfHeight': 80, 'risingPnt': 1073, 'fallingPnt': 1201, 'widthPnts': 128, 'widthMs': 346.7264}, {'halfHeight': 90, 'risingPnt': 1095, 'fallingPnt': 1141, 'widthPnts': 46, 'widthMs': 124.60480000000001}]",823.4752000000001,758.464,579.6832,346.7264,124.60480000000001,jan-12-2022,20
178,20210803a,20210803a,220110n_0060.tif,mv,,,Thapsigargin,0,3,3,True,0,"[{'Spike': 3, 'Seconds': 3.6596, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -0.595<=8'}]",0.0,1.1,0,"[10, 20, 50, 80, 90]",1351,3.6595888000000003,1.071322934460127,-0.002437628847925107,0.0,1482,4.0144416000000005,1.2246328928046983,0.1533099583445714,354.8528000000002,1341.0,1.0355116275585117,1342,1346,10.8352,1.053774960791952,1.056323733605042,-0.5946918693038536,,1481,1.2198679912493624,0.004553211242605113,1484,1.2061204511173038,-0.003204496680072037,354.0,958.9152,1.0428450816088846,357.0,967.0416000000001,27.088,"[{'halfHeight': 10, 'risingPnt': 1354, 'fallingPnt': 1642, 'widthPnts': 288, 'widthMs': 780.1344}, {'halfHeight': 20, 'risingPnt': 1360, 'fallingPnt': 1627, 'widthPnts': 267, 'widthMs': 723.2496000000001}, {'halfHeight': 50, 'risingPnt': 1380, 'fallingPnt': 1584, 'widthPnts': 204, 'widthMs': 552.5952000000001}, {'halfHeight': 80, 'risingPnt': 1431, 'fallingPnt': 1498, 'widthPnts': 67, 'widthMs': 181.48960000000002}, {'halfHeight': 90, 'risingPnt': 1451, 'fallingPnt': 1484, 'widthPnts': 33, 'widthMs': 89.39040000000001}]",780.1344,723.2496000000001,552.5952000000001,181.48960000000002,89.39040000000001,jan-12-2022,20
179,20210803a,20210803a,220110n_0060.tif,mv,,,Thapsigargin,0,4,4,True,0,"[{'Spike': 4, 'Seconds': 4.6564, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.547<=8'}]",0.0,1.1,0,"[10, 20, 50, 80, 90]",1719,4.6564272,1.0923701639246,-0.00042495507361757165,0.0,1855,5.024824000000001,1.2158635260271502,0.12349336210255024,368.3968000000002,1697.0,1.0282583885242786,1699,1708,24.3792,1.0385664838622668,1.0649887120780759,0.547140182666492,,1746,1.1467137662700906,0.003510722789968079,1860,1.205895192144405,-0.001103723138257062,368.0,996.8384000000001,1.0031716274172422,356.0,964.3328000000001,59.5936,"[{'halfHeight': 10, 'risingPnt': 1721, 'fallingPnt': 1986, 'widthPnts': 265, 'widthMs': 717.8320000000001}, {'halfHeight': 20, 'risingPnt': 1727, 'fallingPnt': 1976, 'widthPnts': 249, 'widthMs': 674.4912}, {'halfHeight': 50, 'risingPnt': 1747, 'fallingPnt': 1945, 'widthPnts': 198, 'widthMs': 536.3424}, {'halfHeight': 80, 'risingPnt': 1793, 'fallingPnt': 1875, 'widthPnts': 82, 'widthMs': 222.12160000000003}, {'halfHeight': 90, 'risingPnt': 1803, 'fallingPnt': 1864, 'widthPnts': 61, 'widthMs': 165.23680000000002}]",717.8320000000001,674.4912,536.3424,222.12160000000003,165.23680000000002,jan-12-2022,20
180,20210803a,20210803a,220110n_0060.tif,mv,,,Thapsigargin,0,5,5,True,0,"[{'Spike': 5, 'Seconds': 5.6045, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 1.06<=8'}]",0.0,1.1,0,"[10, 20, 50, 80, 90]",2069,5.604507200000001,1.071851868500704,-0.0012068688267118592,0.0,2192,5.937689600000001,1.2158155773322536,0.14396370883154974,333.18239999999923,2054.0,1.0301000429540386,2056,2062,16.2528,1.0469772343592352,1.0529985415605299,1.0603818246596965,,2091,1.1264821640844291,0.004566165696249835,2194,1.1963181895371946,-0.003233015970354921,350.0,948.08,1.0547633111129862,357.0,967.0416000000001,40.632000000000005,"[{'halfHeight': 10, 'risingPnt': 2072, 'fallingPnt': 2369, 'widthPnts': 297, 'widthMs': 804.5136000000001}, {'halfHeight': 20, 'risingPnt': 2074, 'fallingPnt': 2361, 'widthPnts': 287, 'widthMs': 777.4256}, {'halfHeight': 50, 'risingPnt': 2092, 'fallingPnt': 2323, 'widthPnts': 231, 'widthMs': 625.7328}, {'halfHeight': 80, 'risingPnt': 2133, 'fallingPnt': 2273, 'widthPnts': 140, 'widthMs': 379.232}, {'halfHeight': 90, 'risingPnt': 2176, 'fallingPnt': 2194, 'widthPnts': 18, 'widthMs': 48.7584}]",804.5136000000001,777.4256,625.7328,379.232,48.7584,jan-12-2022,20
181,20210803a,20210803a,220110n_0060.tif,mv,,,Thapsigargin,0,6,6,True,0,"[{'Spike': 6, 'Seconds': 6.5878, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.933<=8'}, {'Spike': 6, 'Seconds': 6.5878, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:799.0960000000001 searching for Vm:1.1 from peak sec 6.74'}, {'Spike': 6, 'Seconds': 6.5878, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:799.0960000000001 searching for Vm:1.11 from peak sec 6.74'}, {'Spike': 6, 'Seconds': 6.5878, 'Type': 'Spike Width', 'Details': 'Half width 50 error in ""falling point"" with halfWidthWindow_ms:799.0960000000001 searching for Vm:1.13 from peak sec 6.74'}, {'Spike': 6, 'Seconds': 6.5878, 'Type': 'Spike Width', 'Details': 'Half width 80 error in ""falling point"" with halfWidthWindow_ms:799.0960000000001 searching for Vm:1.16 from peak sec 6.74'}]",0.0,1.1,0,"[10, 20, 50, 80, 90]",2432,6.587801600000001,1.0905203931792977,-0.000658322259598718,0.0,2489,6.7422032000000005,1.1790826315842042,0.08856223840490651,154.40159999999992,2412.0,1.0394009659664154,2414,2422,21.6704,1.0532737470906124,1.0752172675237492,0.9333963064550969,,2448,1.1381893873555293,0.003739849091368438,2491,1.1691457640324847,-0.0023317647787949375,363.0,983.2944000000001,1.016989418428499,358.0,969.7504000000001,54.176,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 80, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 90, 'risingPnt': 2480, 'fallingPnt': 2491, 'widthPnts': 11, 'widthMs': 29.7968}]",,,,,29.7968,jan-12-2022,20
182,20210803a,20210803a,220110n_0064.tif,mv,,,Thapsigargin,0,0,0,True,0,"[{'Spike': 0, 'Seconds': 2.1954, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 0, 'Seconds': 2.1954, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",0.0,1.07,0,"[10, 20, 50, 80, 90]",498,2.1953832,1.0655558440835495,-0.00019780222180900347,0.0,608,2.6803072,1.2128787885739238,0.1473229444903743,484.9239999999999,,,497,497,0.0,1.0651023147795553,1.0651023147795553,,,508,1.087225907326235,0.001738932237661976,610,1.2053752459497238,-0.0006648118100985159,,,,,,4.4084,"[{'halfHeight': 10, 'risingPnt': 507, 'fallingPnt': 710, 'widthPnts': 203, 'widthMs': 894.9052}, {'halfHeight': 20, 'risingPnt': 509, 'fallingPnt': 701, 'widthPnts': 192, 'widthMs': 846.4128000000001}, {'halfHeight': 50, 'risingPnt': 535, 'fallingPnt': 673, 'widthPnts': 138, 'widthMs': 608.3592}, {'halfHeight': 80, 'risingPnt': 568, 'fallingPnt': 645, 'widthPnts': 77, 'widthMs': 339.4468}, {'halfHeight': 90, 'risingPnt': 581, 'fallingPnt': 626, 'widthPnts': 45, 'widthMs': 198.37800000000001}]",894.9052,846.4128000000001,608.3592,339.4468,198.37800000000001,jan-12-2022,21
